who,pro_com,selectedhospitalemp,selectedhospital,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
520,51002,48,63,false,0,50,-10,0,10,false,0,0,false
521,51002,48,48,false,0,50,-10,0,10,false,0,0,false
522,51002,48,63,false,0,50,-10,0,10,false,0,0,false
523,51002,48,60,false,0,50,-10,0,10,false,0,0,false
524,51002,48,63,false,0,50,-10,0,10,false,0,0,false
525,51002,48,61,false,0,50,-10,0,10,false,0,0,false
526,51002,48,50,false,0,50,-10,0,10,false,0,0,false
527,51002,48,61,false,0,50,-10,0,10,false,0,0,false
528,51002,48,48,false,0,50,-10,0,10,false,0,0,false
529,51002,48,61,false,0,50,-10,0,10,false,0,0,false
530,51002,48,60,false,0,50,-10,0,10,false,0,0,false
531,51002,48,50,false,0,50,-10,0,10,false,0,0,false
532,51002,48,48,false,0,50,-10,0,10,false,0,0,false
533,51002,48,48,false,0,50,-10,0,10,false,0,0,false
534,51002,48,61,false,0,50,-10,0,10,false,0,0,false
535,51002,48,63,false,0,50,-10,0,10,false,0,0,false
536,51002,48,58,false,0,50,-10,0,10,false,0,0,false
537,51002,48,63,false,0,50,-10,0,10,false,0,0,false
538,51002,48,63,false,0,50,-10,0,10,false,0,0,false
539,51002,48,48,false,0,50,-10,0,10,false,0,0,false
540,51002,48,50,false,0,50,-10,0,10,false,0,0,false
541,51002,48,60,false,0,50,-10,0,10,false,0,0,false
542,51002,48,63,false,0,50,-10,0,10,false,0,0,false
543,51002,48,50,false,0,50,-10,0,10,false,0,0,false
544,51002,48,48,false,0,50,-10,0,10,false,0,0,false
545,51002,48,61,false,0,50,-10,0,10,false,0,0,false
546,51002,48,50,false,0,50,-10,0,10,false,0,0,false
547,51002,48,63,false,0,50,-10,0,10,false,0,0,false
548,51002,48,60,false,0,50,-10,0,10,false,0,0,false
549,51002,48,50,false,0,50,-10,0,10,false,0,0,false
550,51002,48,58,false,0,50,-10,0,10,false,0,0,false
551,51002,48,48,false,0,50,-10,0,10,false,0,0,false
552,51002,48,48,false,0,50,-10,0,10,false,0,0,false
553,51002,48,61,false,0,50,-10,0,10,false,0,0,false
554,51002,48,50,false,0,50,-10,0,10,false,0,0,false
555,51002,48,61,false,0,50,-10,0,10,false,0,0,false
556,51002,48,63,false,0,50,-10,0,10,false,0,0,false
557,51002,48,61,false,0,50,-10,0,10,false,0,0,false
558,51002,48,60,false,0,50,-10,0,10,false,0,0,false
559,51002,48,60,false,0,50,-10,0,10,false,0,0,false
560,51002,48,48,false,0,50,-10,0,10,false,0,0,false
561,51002,48,60,false,0,50,-10,0,10,false,0,0,false
562,51002,48,50,false,0,50,-10,0,10,false,0,0,false
563,51002,48,61,false,0,50,-10,0,10,false,0,0,false
564,51002,48,63,false,0,50,-10,0,10,false,0,0,false
565,51002,48,61,false,0,50,-10,0,10,false,0,0,false
566,51002,48,60,false,0,50,-10,0,10,false,0,0,false
567,51002,48,48,false,0,50,-10,0,10,false,0,0,false
568,51002,48,63,false,0,50,-10,0,10,false,0,0,false
569,51002,48,60,false,0,50,-10,0,10,false,0,0,false
570,51002,48,58,false,0,50,-10,0,10,false,0,0,false
571,51002,48,61,false,0,50,-10,0,10,false,0,0,false
572,51002,48,63,false,0,50,-10,0,10,false,0,0,false
573,51002,48,50,false,0,50,-10,0,10,false,0,0,false
574,51002,48,58,false,0,50,-10,0,10,false,0,0,false
575,51002,48,50,false,0,50,-10,0,10,false,0,0,false
576,51002,48,60,false,0,50,-10,0,10,false,0,0,false
577,51002,48,48,false,0,50,-10,0,10,false,0,0,false
578,51002,48,63,false,0,50,-10,0,10,false,0,0,false
579,51002,48,63,false,0,50,-10,0,10,false,0,0,false
580,51002,48,63,false,0,50,-10,0,10,false,0,0,false
581,51002,48,48,false,0,50,-10,0,10,false,0,0,false
582,51002,48,63,false,0,50,-10,0,10,false,0,0,false
583,51002,48,58,false,0,50,-10,0,10,false,0,0,false
584,51002,48,50,false,0,50,-10,0,10,false,0,0,false
585,51002,48,48,false,0,50,-10,0,10,false,0,0,false
586,51002,48,48,false,0,50,-10,0,10,false,0,0,false
587,51002,48,61,false,0,50,-10,0,10,false,0,0,false
588,51002,48,61,false,0,50,-10,0,10,false,0,0,false
589,51002,48,48,false,0,50,-10,0,10,false,0,0,false
590,51002,48,61,false,0,50,-10,0,10,false,0,0,false
591,51002,48,48,false,0,50,-10,0,10,false,0,0,false
592,51002,48,63,false,0,50,-10,0,10,false,0,0,false
593,51002,48,60,false,0,50,-10,0,10,false,0,0,false
594,51002,48,61,false,0,50,-10,0,10,false,0,0,false
595,51002,48,60,false,0,50,-10,0,10,false,0,0,false
596,51002,48,63,false,0,50,-10,0,10,false,0,0,false
597,51002,48,63,false,0,50,-10,0,10,false,0,0,false
598,51002,48,60,false,0,50,-10,0,10,false,0,0,false
599,51002,48,63,false,0,50,-10,0,10,false,0,0,false
600,51002,48,61,false,0,50,-10,0,10,false,0,0,false
601,51002,48,48,false,0,50,-10,0,10,false,0,0,false
602,51002,48,63,false,0,50,-10,0,10,false,0,0,false
603,51002,48,48,false,0,50,-10,0,10,false,0,0,false
604,51002,48,50,false,0,50,-10,0,10,false,0,0,false
605,51002,48,60,false,0,50,-10,0,10,false,0,0,false
606,51002,48,58,false,0,50,-10,0,10,false,0,0,false
607,51002,48,60,false,0,50,-10,0,10,false,0,0,false
608,51002,48,48,false,0,50,-10,0,10,false,0,0,false
609,51002,48,63,false,0,50,-10,0,10,false,0,0,false
610,51002,48,48,false,0,50,-10,0,10,false,0,0,false
611,51002,48,61,false,0,50,-10,0,10,false,0,0,false
612,51002,48,48,false,0,50,-10,0,10,false,0,0,false
613,51002,48,63,false,0,50,-10,0,10,false,0,0,false
614,51002,48,60,false,0,50,-10,0,10,false,0,0,false
615,51002,48,63,false,0,50,-10,0,10,false,0,0,false
616,51002,48,61,false,0,50,-10,0,10,false,0,0,false
617,51002,48,61,false,0,50,-10,0,10,false,0,0,false
618,51002,48,61,false,0,50,-10,0,10,false,0,0,false
619,51002,48,61,false,0,50,-10,0,10,false,0,0,false
620,51002,48,50,false,0,50,-10,0,10,false,0,0,false
621,51002,48,50,false,0,50,-10,0,10,false,0,0,false
622,51002,48,48,false,0,50,-10,0,10,false,0,0,false
623,51002,48,63,false,0,50,-10,0,10,false,0,0,false
624,51002,48,61,false,0,50,-10,0,10,false,0,0,false
625,51002,48,60,false,0,50,-10,0,10,false,0,0,false
626,51002,48,60,false,0,50,-10,0,10,false,0,0,false
627,51002,48,50,false,0,50,-10,0,10,false,0,0,false
628,51002,48,60,false,0,50,-10,0,10,false,0,0,false
629,51002,48,60,false,0,50,-10,0,10,false,0,0,false
630,51002,48,60,false,0,50,-10,0,10,false,0,0,false
631,51002,48,61,false,0,50,-10,0,10,false,0,0,false
632,51002,48,50,false,0,50,-10,0,10,false,0,0,false
633,51002,48,60,false,0,50,-10,0,10,false,0,0,false
634,51002,48,50,false,0,50,-10,0,10,false,0,0,false
635,51002,48,60,false,0,50,-10,0,10,false,0,0,false
636,51002,48,60,false,0,50,-10,0,10,false,0,0,false
637,51002,48,48,false,0,50,-10,0,10,false,0,0,false
638,51002,48,48,false,0,50,-10,0,10,false,0,0,false
639,51002,48,50,false,0,50,-10,0,10,false,0,0,false
640,51002,48,61,false,0,50,-10,0,10,false,0,0,false
641,51002,48,48,false,0,50,-10,0,10,false,0,0,false
642,51002,48,60,false,0,50,-10,0,10,false,0,0,false
643,51002,48,58,false,0,50,-10,0,10,false,0,0,false
644,51004,48,48,false,0,50,-10,0,10,false,0,0,false
645,51004,48,60,false,0,50,-10,0,10,false,0,0,false
646,51004,48,58,false,0,50,-10,0,10,false,0,0,false
647,51004,48,48,false,0,50,-10,0,10,false,0,0,false
648,51004,48,61,false,0,50,-10,0,10,false,0,0,false
649,51004,48,48,false,0,50,-10,0,10,false,0,0,false
650,51004,48,60,false,0,50,-10,0,10,false,0,0,false
651,51004,48,48,false,0,50,-10,0,10,false,0,0,false
652,51004,48,61,false,0,50,-10,0,10,false,0,0,false
653,51004,48,48,false,0,50,-10,0,10,false,0,0,false
654,51004,48,58,false,0,50,-10,0,10,false,0,0,false
655,51004,48,48,false,0,50,-10,0,10,false,0,0,false
656,51004,48,61,false,0,50,-10,0,10,false,0,0,false
657,51004,48,50,false,0,50,-10,0,10,false,0,0,false
658,51004,48,60,false,0,50,-10,0,10,false,0,0,false
659,51004,48,63,false,0,50,-10,0,10,false,0,0,false
660,51004,48,60,false,0,50,-10,0,10,false,0,0,false
661,51004,48,63,false,0,50,-10,0,10,false,0,0,false
662,51004,48,61,false,0,50,-10,0,10,false,0,0,false
663,51004,48,61,false,0,50,-10,0,10,false,0,0,false
664,51004,48,60,false,0,50,-10,0,10,false,0,0,false
665,51004,48,48,false,0,50,-10,0,10,false,0,0,false
666,51004,48,63,false,0,50,-10,0,10,false,0,0,false
667,51004,48,63,false,0,50,-10,0,10,false,0,0,false
668,51004,48,63,false,0,50,-10,0,10,false,0,0,false
669,51004,48,63,false,0,50,-10,0,10,false,0,0,false
670,51004,48,60,false,0,50,-10,0,10,false,0,0,false
671,51004,48,58,false,0,50,-10,0,10,false,0,0,false
672,51004,48,48,false,0,50,-10,0,10,false,0,0,false
673,51004,48,50,false,0,50,-10,0,10,false,0,0,false
674,51004,48,48,false,0,50,-10,0,10,false,0,0,false
675,51004,48,61,false,0,50,-10,0,10,false,0,0,false
676,51004,48,50,false,0,50,-10,0,10,false,0,0,false
677,51004,48,48,false,0,50,-10,0,10,false,0,0,false
678,51004,48,63,false,0,50,-10,0,10,false,0,0,false
679,51004,48,50,false,0,50,-10,0,10,false,0,0,false
680,51004,48,48,false,0,50,-10,0,10,false,0,0,false
681,51004,48,48,false,0,50,-10,0,10,false,0,0,false
682,51004,48,50,false,0,50,-10,0,10,false,0,0,false
683,51004,48,60,false,0,50,-10,0,10,false,0,0,false
684,51004,48,58,false,0,50,-10,0,10,false,0,0,false
685,51004,48,50,false,0,50,-10,0,10,false,0,0,false
686,51004,48,48,false,0,50,-10,0,10,false,0,0,false
687,51004,48,50,false,0,50,-10,0,10,false,0,0,false
688,51004,48,48,false,0,50,-10,0,10,false,0,0,false
689,51004,48,61,false,0,50,-10,0,10,false,0,0,false
690,51004,48,60,false,0,50,-10,0,10,false,0,0,false
691,51004,48,48,false,0,50,-10,0,10,false,0,0,false
692,51004,48,50,false,0,50,-10,0,10,false,0,0,false
693,51004,48,48,false,0,50,-10,0,10,false,0,0,false
694,51004,48,60,false,0,50,-10,0,10,false,0,0,false
695,51004,48,50,false,0,50,-10,0,10,false,0,0,false
696,51004,48,48,false,0,50,-10,0,10,false,0,0,false
697,51004,48,50,false,0,50,-10,0,10,false,0,0,false
698,51004,48,50,false,0,50,-10,0,10,false,0,0,false
699,51004,48,50,false,0,50,-10,0,10,false,0,0,false
700,51004,48,58,false,0,50,-10,0,10,false,0,0,false
701,51004,48,63,false,0,50,-10,0,10,false,0,0,false
702,51004,48,63,false,0,50,-10,0,10,false,0,0,false
703,51005,48,60,false,0,50,-10,0,10,false,0,0,false
704,51005,48,63,false,0,50,-10,0,10,false,0,0,false
705,51005,48,58,false,0,50,-10,0,10,false,0,0,false
706,51005,48,61,false,0,50,-10,0,10,false,0,0,false
707,51005,48,63,false,0,50,-10,0,10,false,0,0,false
708,51005,48,61,false,0,50,-10,0,10,false,0,0,false
709,51005,48,63,false,0,50,-10,0,10,false,0,0,false
710,51005,48,61,false,0,50,-10,0,10,false,0,0,false
711,51005,48,48,false,0,50,-10,0,10,false,0,0,false
712,51006,48,60,false,0,50,-10,0,10,false,0,0,false
713,51006,48,48,false,0,50,-10,0,10,false,0,0,false
714,51006,48,50,false,0,50,-10,0,10,false,0,0,false
715,51006,48,60,false,0,50,-10,0,10,false,0,0,false
716,51006,48,50,false,0,50,-10,0,10,false,0,0,false
717,51006,48,50,false,0,50,-10,0,10,false,0,0,false
718,51006,48,58,false,0,50,-10,0,10,false,0,0,false
719,51006,48,48,false,0,50,-10,0,10,false,0,0,false
720,51006,48,63,false,0,50,-10,0,10,false,0,0,false
721,51006,48,63,false,0,50,-10,0,10,false,0,0,false
722,51006,48,50,false,0,50,-10,0,10,false,0,0,false
723,51006,48,61,false,0,50,-10,0,10,false,0,0,false
724,51006,48,48,false,0,50,-10,0,10,false,0,0,false
725,51006,48,48,false,0,50,-10,0,10,false,0,0,false
726,51006,48,63,false,0,50,-10,0,10,false,0,0,false
727,51006,48,61,false,0,50,-10,0,10,false,0,0,false
728,51006,48,50,false,0,50,-10,0,10,false,0,0,false
729,51006,48,63,false,0,50,-10,0,10,false,0,0,false
730,51006,48,60,false,0,50,-10,0,10,false,0,0,false
731,51006,48,63,false,0,50,-10,0,10,false,0,0,false
732,51006,48,48,false,0,50,-10,0,10,false,0,0,false
733,51006,48,48,false,0,50,-10,0,10,false,0,0,false
734,51006,48,60,false,0,50,-10,0,10,false,0,0,false
735,51006,48,63,false,0,50,-10,0,10,false,0,0,false
736,51006,48,60,false,0,50,-10,0,10,false,0,0,false
737,51006,48,48,false,0,50,-10,0,10,false,0,0,false
738,51006,48,48,false,0,50,-10,0,10,false,0,0,false
739,51006,48,61,false,0,50,-10,0,10,false,0,0,false
740,51006,48,60,false,0,50,-10,0,10,false,0,0,false
741,51006,48,61,false,0,50,-10,0,10,false,0,0,false
742,51006,48,60,false,0,50,-10,0,10,false,0,0,false
743,51006,48,60,false,0,50,-10,0,10,false,0,0,false
744,51006,48,61,false,0,50,-10,0,10,false,0,0,false
745,51006,48,50,false,0,50,-10,0,10,false,0,0,false
746,51006,48,48,false,0,50,-10,0,10,false,0,0,false
747,51006,48,50,false,0,50,-10,0,10,false,0,0,false
748,51006,48,63,false,0,50,-10,0,10,false,0,0,false
749,51007,48,48,false,0,50,-10,0,10,false,0,0,false
750,51007,48,61,false,0,50,-10,0,10,false,0,0,false
751,51007,48,48,false,0,50,-10,0,10,false,0,0,false
752,51007,48,60,false,0,50,-10,0,10,false,0,0,false
753,51007,48,48,false,0,50,-10,0,10,false,0,0,false
754,51007,48,63,false,0,50,-10,0,10,false,0,0,false
755,51008,48,50,false,0,50,-10,0,10,false,0,0,false
756,51008,48,60,false,0,50,-10,0,10,false,0,0,false
757,51008,48,48,false,0,50,-10,0,10,false,0,0,false
758,51008,48,63,false,0,50,-10,0,10,false,0,0,false
759,51008,48,48,false,0,50,-10,0,10,false,0,0,false
760,51008,48,48,false,0,50,-10,0,10,false,0,0,false
761,51008,48,50,false,0,50,-10,0,10,false,0,0,false
762,51010,48,48,false,0,50,-10,0,10,false,0,0,false
763,51010,48,63,false,0,50,-10,0,10,false,0,0,false
764,51010,48,60,false,0,50,-10,0,10,false,0,0,false
765,51010,48,50,false,0,50,-10,0,10,false,0,0,false
766,51010,48,50,false,0,50,-10,0,10,false,0,0,false
767,51010,48,48,false,0,50,-10,0,10,false,0,0,false
768,51010,48,58,false,0,50,-10,0,10,false,0,0,false
769,51010,48,60,false,0,50,-10,0,10,false,0,0,false
770,51010,48,48,false,0,50,-10,0,10,false,0,0,false
771,51010,48,58,false,0,50,-10,0,10,false,0,0,false
772,51010,48,61,false,0,50,-10,0,10,false,0,0,false
773,51011,48,61,false,0,50,-10,0,10,false,0,0,false
774,51011,48,63,false,0,50,-10,0,10,false,0,0,false
775,51011,48,61,false,0,50,-10,0,10,false,0,0,false
776,51011,48,63,false,0,50,-10,0,10,false,0,0,false
777,51011,48,61,false,0,50,-10,0,10,false,0,0,false
778,51011,48,50,false,0,50,-10,0,10,false,0,0,false
779,51011,48,60,false,0,50,-10,0,10,false,0,0,false
780,51011,48,48,false,0,50,-10,0,10,false,0,0,false
781,51011,48,63,false,0,50,-10,0,10,false,0,0,false
782,51011,48,48,false,0,50,-10,0,10,false,0,0,false
783,51011,48,63,false,0,50,-10,0,10,false,0,0,false
784,51011,48,60,false,0,50,-10,0,10,false,0,0,false
785,51011,48,60,false,0,50,-10,0,10,false,0,0,false
786,51012,48,60,false,0,50,-10,0,10,false,0,0,false
787,51012,48,58,false,0,50,-10,0,10,false,0,0,false
788,51012,48,48,false,0,50,-10,0,10,false,0,0,false
789,51012,48,48,false,0,50,-10,0,10,false,0,0,false
790,51012,48,48,false,0,50,-10,0,10,false,0,0,false
791,51012,48,50,false,0,50,-10,0,10,false,0,0,false
792,51012,48,48,false,0,50,-10,0,10,false,0,0,false
793,51012,48,48,false,0,50,-10,0,10,false,0,0,false
794,51012,48,58,false,0,50,-10,0,10,false,0,0,false
795,51012,48,61,false,0,50,-10,0,10,false,0,0,false
796,51012,48,61,false,0,50,-10,0,10,false,0,0,false
797,51012,48,50,false,0,50,-10,0,10,false,0,0,false
798,51012,48,50,false,0,50,-10,0,10,false,0,0,false
799,51012,48,60,false,0,50,-10,0,10,false,0,0,false
800,51012,48,63,false,0,50,-10,0,10,false,0,0,false
801,51012,48,63,false,0,50,-10,0,10,false,0,0,false
802,51012,48,60,false,0,50,-10,0,10,false,0,0,false
803,51012,48,63,false,0,50,-10,0,10,false,0,0,false
804,51012,48,50,false,0,50,-10,0,10,false,0,0,false
805,51012,48,60,false,0,50,-10,0,10,false,0,0,false
806,51012,48,60,false,0,50,-10,0,10,false,0,0,false
807,51012,48,48,false,0,50,-10,0,10,false,0,0,false
808,51012,48,61,false,0,50,-10,0,10,false,0,0,false
809,51012,48,48,false,0,50,-10,0,10,false,0,0,false
810,51012,48,61,false,0,50,-10,0,10,false,0,0,false
811,51012,48,48,false,0,50,-10,0,10,false,0,0,false
812,51012,48,61,false,0,50,-10,0,10,false,0,0,false
813,51012,48,48,false,0,50,-10,0,10,false,0,0,false
814,51012,48,48,false,0,50,-10,0,10,false,0,0,false
815,51012,48,50,false,0,50,-10,0,10,false,0,0,false
816,51012,48,63,false,0,50,-10,0,10,false,0,0,false
817,51012,48,61,false,0,50,-10,0,10,false,0,0,false
818,51012,48,48,false,0,50,-10,0,10,false,0,0,false
819,51012,48,63,false,0,50,-10,0,10,false,0,0,false
820,51012,48,48,false,0,50,-10,0,10,false,0,0,false
821,51012,48,50,false,0,50,-10,0,10,false,0,0,false
822,51012,48,63,false,0,50,-10,0,10,false,0,0,false
823,51012,48,60,false,0,50,-10,0,10,false,0,0,false
824,51012,48,60,false,0,50,-10,0,10,false,0,0,false
825,51012,48,50,false,0,50,-10,0,10,false,0,0,false
826,51012,48,61,false,0,50,-10,0,10,false,0,0,false
827,51012,48,48,false,0,50,-10,0,10,false,0,0,false
828,51012,48,63,false,0,50,-10,0,10,false,0,0,false
829,51012,48,48,false,0,50,-10,0,10,false,0,0,false
830,51012,48,48,false,0,50,-10,0,10,false,0,0,false
831,51012,48,50,false,0,50,-10,0,10,false,0,0,false
832,51012,48,48,false,0,50,-10,0,10,false,0,0,false
833,51012,48,61,false,0,50,-10,0,10,false,0,0,false
834,51012,48,48,false,0,50,-10,0,10,false,0,0,false
835,51012,48,48,false,0,50,-10,0,10,false,0,0,false
836,51012,48,48,false,0,50,-10,0,10,false,0,0,false
837,51012,48,63,false,0,50,-10,0,10,false,0,0,false
838,51012,48,63,false,0,50,-10,0,10,false,0,0,false
839,51012,48,60,false,0,50,-10,0,10,false,0,0,false
840,51012,48,60,false,0,50,-10,0,10,false,0,0,false
841,51012,48,60,false,0,50,-10,0,10,false,0,0,false
842,51012,48,48,false,0,50,-10,0,10,false,0,0,false
843,51012,48,50,false,0,50,-10,0,10,false,0,0,false
844,51012,48,63,false,0,50,-10,0,10,false,0,0,false
845,51012,48,61,false,0,50,-10,0,10,false,0,0,false
846,51012,48,63,false,0,50,-10,0,10,false,0,0,false
847,51012,48,50,false,0,50,-10,0,10,false,0,0,false
848,51012,48,63,false,0,50,-10,0,10,false,0,0,false
849,51012,48,50,false,0,50,-10,0,10,false,0,0,false
850,51013,48,61,false,0,50,-10,0,10,false,0,0,false
851,51013,48,61,false,0,50,-10,0,10,false,0,0,false
852,51013,48,51,false,0,50,-10,0,10,false,0,0,false
853,51013,48,63,false,0,50,-10,0,10,false,0,0,false
854,51013,48,63,false,0,50,-10,0,10,false,0,0,false
855,51013,48,60,false,0,50,-10,0,10,false,0,0,false
856,51013,48,61,false,0,50,-10,0,10,false,0,0,false
857,51013,48,61,false,0,50,-10,0,10,false,0,0,false
858,51013,48,50,false,0,50,-10,0,10,false,0,0,false
859,51013,48,61,false,0,50,-10,0,10,false,0,0,false
860,51013,48,61,false,0,50,-10,0,10,false,0,0,false
861,51013,48,61,false,0,50,-10,0,10,false,0,0,false
862,51013,48,61,false,0,50,-10,0,10,false,0,0,false
863,51013,48,48,false,0,50,-10,0,10,false,0,0,false
864,51013,48,61,false,0,50,-10,0,10,false,0,0,false
865,51013,48,50,false,0,50,-10,0,10,false,0,0,false
866,51013,48,50,false,0,50,-10,0,10,false,0,0,false
867,51014,48,48,false,0,50,-10,0,10,false,0,0,false
868,51014,48,48,false,0,50,-10,0,10,false,0,0,false
869,51014,48,50,false,0,50,-10,0,10,false,0,0,false
870,51015,48,50,false,0,50,-10,0,10,false,0,0,false
871,51015,48,50,false,0,50,-10,0,10,false,0,0,false
872,51015,48,60,false,0,50,-10,0,10,false,0,0,false
873,51015,48,58,false,0,50,-10,0,10,false,0,0,false
874,51015,48,48,false,0,50,-10,0,10,false,0,0,false
875,51015,48,48,false,0,50,-10,0,10,false,0,0,false
876,51015,48,60,false,0,50,-10,0,10,false,0,0,false
877,51016,48,48,false,0,50,-10,0,10,false,0,0,false
878,51016,48,61,false,0,50,-10,0,10,false,0,0,false
879,51016,48,48,false,0,50,-10,0,10,false,0,0,false
880,51016,48,58,false,0,50,-10,0,10,false,0,0,false
881,51016,48,50,false,0,50,-10,0,10,false,0,0,false
882,51016,48,48,false,0,50,-10,0,10,false,0,0,false
883,51016,48,50,false,0,50,-10,0,10,false,0,0,false
884,51016,48,58,false,0,50,-10,0,10,false,0,0,false
885,51016,48,63,false,0,50,-10,0,10,false,0,0,false
886,51016,48,48,false,0,50,-10,0,10,false,0,0,false
887,51016,48,61,false,0,50,-10,0,10,false,0,0,false
888,51016,48,61,false,0,50,-10,0,10,false,0,0,false
889,51016,48,61,false,0,50,-10,0,10,false,0,0,false
890,51016,48,48,false,0,50,-10,0,10,false,0,0,false
891,51016,48,48,false,0,50,-10,0,10,false,0,0,false
892,51016,48,61,false,0,50,-10,0,10,false,0,0,false
893,51016,48,60,false,0,50,-10,0,10,false,0,0,false
894,51016,48,58,false,0,50,-10,0,10,false,0,0,false
895,51016,48,58,false,0,50,-10,0,10,false,0,0,false
896,51016,48,63,false,0,50,-10,0,10,false,0,0,false
897,51016,48,48,false,0,50,-10,0,10,false,0,0,false
898,51016,48,58,false,0,50,-10,0,10,false,0,0,false
899,51016,48,50,false,0,50,-10,0,10,false,0,0,false
900,51016,48,60,false,0,50,-10,0,10,false,0,0,false
901,51016,48,48,false,0,50,-10,0,10,false,0,0,false
902,51016,48,61,false,0,50,-10,0,10,false,0,0,false
903,51016,48,63,false,0,50,-10,0,10,false,0,0,false
904,51016,48,48,false,0,50,-10,0,10,false,0,0,false
905,51016,48,61,false,0,50,-10,0,10,false,0,0,false
906,51016,48,60,false,0,50,-10,0,10,false,0,0,false
907,51016,48,61,false,0,50,-10,0,10,false,0,0,false
908,51016,48,50,false,0,50,-10,0,10,false,0,0,false
909,51016,48,50,false,0,50,-10,0,10,false,0,0,false
910,51016,48,58,false,0,50,-10,0,10,false,0,0,false
911,51016,48,63,false,0,50,-10,0,10,false,0,0,false
912,51016,48,61,false,0,50,-10,0,10,false,0,0,false
913,51016,48,50,false,0,50,-10,0,10,false,0,0,false
914,51016,48,63,false,0,50,-10,0,10,false,0,0,false
915,51016,48,60,false,0,50,-10,0,10,false,0,0,false
916,51016,48,61,false,0,50,-10,0,10,false,0,0,false
917,51017,48,63,false,0,50,-10,0,10,false,0,0,false
918,51017,48,48,false,0,50,-10,0,10,false,0,0,false
919,51017,48,48,false,0,50,-10,0,10,false,0,0,false
920,51017,48,48,false,0,50,-10,0,10,false,0,0,false
921,51017,48,50,false,0,50,-10,0,10,false,0,0,false
922,51017,48,58,false,0,50,-10,0,10,false,0,0,false
923,51017,48,48,false,0,50,-10,0,10,false,0,0,false
924,51017,48,50,false,0,50,-10,0,10,false,0,0,false
925,51017,48,48,false,0,50,-10,0,10,false,0,0,false
926,51017,48,50,false,0,50,-10,0,10,false,0,0,false
927,51017,48,60,false,0,50,-10,0,10,false,0,0,false
928,51017,48,48,false,0,50,-10,0,10,false,0,0,false
929,51017,48,48,false,0,50,-10,0,10,false,0,0,false
930,51017,48,61,false,0,50,-10,0,10,false,0,0,false
931,51017,48,50,false,0,50,-10,0,10,false,0,0,false
932,51017,48,50,false,0,50,-10,0,10,false,0,0,false
933,51017,48,60,false,0,50,-10,0,10,false,0,0,false
934,51017,48,48,false,0,50,-10,0,10,false,0,0,false
