who,timeatbirth,pro_com,selectedhospitalemp,name_selectedhospitalemp,selectedhospital,name_selectedhospital,rankinglist,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
131,269,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[65 0.3570997388252325] [52 -0.9222896655380626] [49 -0.8174079509263705] [71 -0.9309359809024109] [57 0.059432975753320065] [48 -0.40821748343930464] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
132,1767,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.5272269169843604] [50 1] [51 0.6527092916891413] [54 -1] [59 0.8343847289509431] [49 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
133,1661,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7916197893823338] [50 1] [58 0.46128790624748417] [60 1] [70 -1] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
134,1560,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6858373716970416] [52 -1] [49 -0.7110305179940064] [63 1] [70 -0.9479859227357316] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
135,2761,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.955319943187325] [65 0.47058801561151564] [64 0.9363329220990024] [60 1] [70 -0.7055732463529728] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
136,2735,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6467292189856613] [51 0.494772216612808] [61 1] [49 -1] [60 1] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
137,1367,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [51 0.5841913005487565] [54 -1] [57 0.23060394766525752] [70 -1] [49 0] [50 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
138,454,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6785700531263852] [50 1] [51 0.665292522130885] [60 1] [57 0.15761164628772895] [49 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
139,312,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6536842881087255] [65 0.6655800439286901] [51 0.13618195987632697] [49 -0.7581542582952023] [70 -0.2218410414096531] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
140,3310,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[51 0.377390588897621] [49 -0.9965612405127987] [63 0.9335945047661767] [69 0.09285385437269542] [57 -0.4148570134845722] [48 0.009638035871240985] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
141,3053,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.665625961791967] [50 1] [49 -1] [63 1] [60 0.9715430891284351] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
142,2364,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.9397920135470341] [62 0.8064716229349769] [54 -0.6791154318204866] [55 0.5115995650897142] [70 -1] [49 0] [50 0] [51 0] [52 0] [53 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
143,1878,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [49 -0.8554815552904156] [55 0.8107485826785588] [57 -0.045660466058741404] [70 -0.4477076433678068] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
144,328,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.9342171644274079] [50 0.844322818500387] [55 0.7853099139233708] [63 0.86764279434435] [70 -1] [49 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
145,1888,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [53 -0.17815289440000553] [54 -0.8194546279548084] [52 -1] [60 0.8134670100091119] [49 0] [50 0] [51 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
146,1373,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.77078434951072] [50 1] [49 -0.9920710806568834] [57 -0.1838930942431504] [70 -1] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
147,3273,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [54 -1] [64 0.7880332229925318] [63 1] [70 -1] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
148,1695,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.9827453697185323] [49 -0.8761243342235671] [63 0.7842200587392747] [57 0.08975831024812213] [56 0.4038758491298449] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
149,2347,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7581717194814037] [52 -1] [49 -1] [63 0.5442881385725337] [57 -0.24510001824022912] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
150,1000,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [65 0.6245928510290519] [54 -1] [61 0.7226746809750606] [63 1] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
151,3525,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7917364700355521] [51 0.6182478799219258] [61 0.8014615261741547] [49 -1] [66 -0.04307553019256608] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
152,232,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6708338315281503] [50 1] [49 -0.9817601219038707] [57 0.03544773004922002] [70 -1] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
153,862,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [61 0.7163118446317339] [52 -1] [60 1] [70 -1] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
154,1065,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [51 0.2934347340089001] [49 -1] [59 0.18567555003557235] [70 -1] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
155,1389,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.5191974658993285] [50 1] [61 1] [55 0.5485469810530257] [60 1] [49 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
156,1475,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7425087979879611] [51 0.8231743676642426] [49 -1] [55 0.5774957289152787] [70 -1] [50 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
157,893,51002,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.5417412467063097] [54 -1] [49 -1] [57 0.09445606696584674] [70 -1] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
158,2549,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[54 -1] [64 0.375412287624985] [59 0.7698089452017521] [57 0.014679923811058324] [70 -0.9950588474621543] [48 -0.0703798500251476] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [60 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
159,3269,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6638097391150144] [49 -1] [58 1] [60 1] [57 0.009813673721981235] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
160,1836,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[50 0.5928080287695419] [54 -0.9432712496724265] [55 0.49926232440723073] [60 0.9256344197166779] [57 0.04943157876478683] [48 -0.1728837815038564] [49 0] [51 0] [52 0] [53 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
161,217,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [54 -0.7386175099942369] [52 -1] [57 0.371952252786507] [70 -1] [49 0] [50 0] [51 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
162,3362,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.8768869714650424] [50 1] [61 0.7142023244371367] [49 -0.8921969762157836] [57 0.22075313176816735] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
163,557,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7728970251527214] [50 1] [52 -1] [58 0.5267717276005639] [60 1] [49 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
164,3015,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7954188403139304] [50 1] [49 -1] [57 0.2557956135742933] [70 -1] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
165,3509,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.9927530626915637] [50 0.8083961141642273] [54 -1] [57 -0.36647530774902476] [70 -0.8412872157165335] [49 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
166,3168,51004,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [50 1] [61 0.9217450381200545] [69 -0.2775837204441135] [70 -0.9847477816226425] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
167,2162,51005,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[51 0.14196421939470782] [53 -0.18705061450867044] [49 -0.9337923410148928] [57 -0.013507276834986235] [70 -0.6171334116803004] [48 -0.137151214890493] [50 0] [52 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
168,737,51006,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [53 -0.2948421414215821] [49 -0.8965205522667302] [59 0.2753148658009469] [70 -0.6902740550993578] [50 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
169,1456,51006,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6671104534590355] [61 0.8838665299144777] [52 -0.9559060488531006] [55 0.5158978474545531] [70 -1] [49 0] [50 0] [51 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
170,2462,51006,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[50 0.9686127198014894] [61 0.6996875531983602] [63 0.8489315480918662] [69 -0.3717271881959077] [58 0.8885943475857849] [48 -0.34546941561807615] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
171,3286,51006,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.6929924095602604] [54 -0.9172432690251019] [61 0.8906247929882969] [52 -0.8465533440366667] [60 1] [49 0] [50 0] [51 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
172,2854,51006,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.906080690850913] [65 0.29423522528027624] [51 0.47840521034975136] [54 -0.9370884364188968] [61 1] [49 0] [50 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
173,2967,51006,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.8737325555538136] [51 0.5462302481712971] [49 -1] [57 -0.13656119525132993] [70 -1] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
174,1859,51007,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.5169167745924044] [50 0.8767445147466926] [51 0.5907239554061259] [52 -1] [57 -0.011199426357523641] [49 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
175,2900,51008,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.9873943320936857] [65 0.6450735564464768] [51 0.7177231682669692] [54 -1] [55 0.3947977796379277] [49 0] [50 0] [52 0] [53 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
176,870,51010,48,AREA ARETINA NORD AREZZO,60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[49 -0.7337362686993694] [55 0.5962714505575996] [66 -0.18749629559761435] [60 0.8604018112702652] [70 -0.845365627035206] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
177,2424,51010,48,AREA ARETINA NORD AREZZO,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 1] [51 0.8968280763691696] [54 -1] [49 -1] [57 -0.10032204725235482] [48 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
178,2144,51011,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.8315373598092678] [65 0.2768375896098022] [54 -1] [49 -1] [60 1] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
179,3526,51011,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[50 1] [49 -0.39145735192819986] [55 0.5617220342002033] [57 0.012635403872350619] [70 -1] [48 0.30132376317116305] [51 0] [52 0] [53 0] [54 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
180,1961,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.8758188685545075] [61 1] [64 0.9096541333251489] [57 -0.061120923819490885] [70 -0.6024012276367425] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
181,1790,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.8877918340812936] [61 1] [49 -0.9037116598839492] [60 1] [57 -0.178922117941107] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
182,1458,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [54 -0.959229880930672] [52 -0.8821935601253038] [49 -0.8778647848723771] [70 -1] [50 0] [51 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
183,3069,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7534784640987248] [50 0.7797208627163086] [49 -0.7276165238762835] [55 0.8553699594501187] [69 -0.08473095083382157] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
184,439,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.62416388912255] [51 0.5814355210649539] [49 -0.994031360904744] [64 0.4104883636094449] [57 -0.4280378080752047] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
185,3164,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [61 1] [55 0.38909488559401106] [60 1] [67 0.16275187464034263] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
186,3477,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [52 -0.7691324855118278] [49 -1] [69 0.15760614117421196] [70 -0.7656158151067192] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
187,3539,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[51 0.3104906224782814] [49 -1] [69 -0.04105683535357563] [60 1] [57 -0.47616277161175097] [48 -0.30657838554410166] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
188,1847,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.9180005607406186] [61 1] [52 -0.8228671408136481] [49 -1] [59 0.16608552882147615] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
189,192,51012,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.8503708424975654] [61 1] [49 -1] [63 1] [57 -0.15166492985100408] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
190,948,51013,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [50 1] [51 0.4255602161871803] [49 -1] [70 -1] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
191,566,51013,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[48 0.841624152367047] [51 0.4586382539619071] [52 -0.47627004220532343] [49 -0.8407484329656687] [55 0.6008951093847279] [50 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
192,489,51013,48,AREA ARETINA NORD AREZZO,48,AREA ARETINA NORD AREZZO,{{table: [[61 0.7858997484778394] [49 -1] [64 0.5385055708733547] [57 0.23470840183577527] [70 -1] [48 -0.0954316882831226] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
