who,pro_com,selectedhospitalemp,selectedhospital,rescale15%,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
532,48017,50,60,true,260,50,-50,50,50,false,0,0,false
533,48017,50,63,true,260,50,-50,50,50,false,0,0,false
534,48017,50,48,true,260,50,-50,50,50,false,0,0,false
535,48017,50,50,true,260,50,-50,50,50,false,0,0,false
536,48017,50,50,true,260,50,-50,50,50,false,0,0,false
537,48017,50,58,true,260,50,-50,50,50,false,0,0,false
538,48017,50,50,true,260,50,-50,50,50,false,0,0,false
539,48017,50,60,true,260,50,-50,50,50,false,0,0,false
540,48017,50,61,true,260,50,-50,50,50,false,0,0,false
541,48017,50,61,true,260,50,-50,50,50,false,0,0,false
542,48017,50,61,true,260,50,-50,50,50,false,0,0,false
543,48017,50,61,true,260,50,-50,50,50,false,0,0,false
544,48017,50,50,true,260,50,-50,50,50,false,0,0,false
545,48017,50,50,true,260,50,-50,50,50,false,0,0,false
546,48017,50,50,true,260,50,-50,50,50,false,0,0,false
547,48017,50,50,true,260,50,-50,50,50,false,0,0,false
548,48017,50,61,true,260,50,-50,50,50,false,0,0,false
549,48017,50,63,true,260,50,-50,50,50,false,0,0,false
550,48017,50,48,true,260,50,-50,50,50,false,0,0,false
551,48017,50,60,true,260,50,-50,50,50,false,0,0,false
552,48017,50,60,true,260,50,-50,50,50,false,0,0,false
553,48017,50,63,true,260,50,-50,50,50,false,0,0,false
554,48017,50,50,true,260,50,-50,50,50,false,0,0,false
555,48017,50,63,true,260,50,-50,50,50,false,0,0,false
556,48017,50,61,true,260,50,-50,50,50,false,0,0,false
557,48017,50,50,true,260,50,-50,50,50,false,0,0,false
558,48017,50,58,true,260,50,-50,50,50,false,0,0,false
559,48017,50,61,true,260,50,-50,50,50,false,0,0,false
560,48017,50,61,true,260,50,-50,50,50,false,0,0,false
561,48017,50,61,true,260,50,-50,50,50,false,0,0,false
562,48017,50,63,true,260,50,-50,50,50,false,0,0,false
563,48017,50,61,true,260,50,-50,50,50,false,0,0,false
564,48017,50,50,true,260,50,-50,50,50,false,0,0,false
565,48017,50,50,true,260,50,-50,50,50,false,0,0,false
566,48017,50,50,true,260,50,-50,50,50,false,0,0,false
567,48017,50,50,true,260,50,-50,50,50,false,0,0,false
568,48017,50,61,true,260,50,-50,50,50,false,0,0,false
569,48017,50,60,true,260,50,-50,50,50,false,0,0,false
570,48017,50,61,true,260,50,-50,50,50,false,0,0,false
571,48017,50,50,true,260,50,-50,50,50,false,0,0,false
572,48017,50,60,true,260,50,-50,50,50,false,0,0,false
573,48017,50,50,true,260,50,-50,50,50,false,0,0,false
574,48017,50,60,true,260,50,-50,50,50,false,0,0,false
575,48017,50,60,true,260,50,-50,50,50,false,0,0,false
576,48017,50,61,true,260,50,-50,50,50,false,0,0,false
577,48017,50,50,true,260,50,-50,50,50,false,0,0,false
578,48017,50,63,true,260,50,-50,50,50,false,0,0,false
579,48017,50,63,true,260,50,-50,50,50,false,0,0,false
580,48017,50,50,true,260,50,-50,50,50,false,0,0,false
581,48017,50,63,true,260,50,-50,50,50,false,0,0,false
582,48017,50,50,true,260,50,-50,50,50,false,0,0,false
583,48017,50,48,true,260,50,-50,50,50,false,0,0,false
584,48017,50,60,true,260,50,-50,50,50,false,0,0,false
585,48017,50,60,true,260,50,-50,50,50,false,0,0,false
586,48017,50,60,true,260,50,-50,50,50,false,0,0,false
587,48017,50,61,true,260,50,-50,50,50,false,0,0,false
588,48017,50,61,true,260,50,-50,50,50,false,0,0,false
589,48017,50,63,true,260,50,-50,50,50,false,0,0,false
590,48017,50,50,true,260,50,-50,50,50,false,0,0,false
591,48017,50,58,true,260,50,-50,50,50,false,0,0,false
592,48017,50,60,true,260,50,-50,50,50,false,0,0,false
593,48017,50,63,true,260,50,-50,50,50,false,0,0,false
594,48017,50,61,true,260,50,-50,50,50,false,0,0,false
595,48017,50,50,true,260,50,-50,50,50,false,0,0,false
596,48017,50,50,true,260,50,-50,50,50,false,0,0,false
597,48017,50,60,true,260,50,-50,50,50,false,0,0,false
598,48017,50,61,true,260,50,-50,50,50,false,0,0,false
599,48017,50,50,true,260,50,-50,50,50,false,0,0,false
600,48017,50,50,true,260,50,-50,50,50,false,0,0,false
601,48017,50,63,true,260,50,-50,50,50,false,0,0,false
602,48017,50,50,true,260,50,-50,50,50,false,0,0,false
603,48017,50,61,true,260,50,-50,50,50,false,0,0,false
604,48017,50,48,true,260,50,-50,50,50,false,0,0,false
605,48017,50,50,true,260,50,-50,50,50,false,0,0,false
606,48017,50,50,true,260,50,-50,50,50,false,0,0,false
607,48017,50,50,true,260,50,-50,50,50,false,0,0,false
608,48017,50,50,true,260,50,-50,50,50,false,0,0,false
609,48017,50,50,true,260,50,-50,50,50,false,0,0,false
610,48017,50,50,true,260,50,-50,50,50,false,0,0,false
611,48017,50,60,true,260,50,-50,50,50,false,0,0,false
612,48017,50,60,true,260,50,-50,50,50,false,0,0,false
613,48017,50,60,true,260,50,-50,50,50,false,0,0,false
614,48017,50,50,true,260,50,-50,50,50,false,0,0,false
615,48017,50,48,true,260,50,-50,50,50,false,0,0,false
616,48017,50,50,true,260,50,-50,50,50,false,0,0,false
617,48017,50,61,true,260,50,-50,50,50,false,0,0,false
618,48017,50,60,true,260,50,-50,50,50,false,0,0,false
619,48017,50,63,true,260,50,-50,50,50,false,0,0,false
620,48017,50,50,true,260,50,-50,50,50,false,0,0,false
621,48017,50,63,true,260,50,-50,50,50,false,0,0,false
622,48017,50,61,true,260,50,-50,50,50,false,0,0,false
623,48017,50,60,true,260,50,-50,50,50,false,0,0,false
624,48017,50,63,true,260,50,-50,50,50,false,0,0,false
625,48017,50,60,true,260,50,-50,50,50,false,0,0,false
626,48017,50,63,true,260,50,-50,50,50,false,0,0,false
627,48017,50,61,true,260,50,-50,50,50,false,0,0,false
628,48017,50,60,true,260,50,-50,50,50,false,0,0,false
629,48017,50,50,true,260,50,-50,50,50,false,0,0,false
630,48017,50,58,true,260,50,-50,50,50,false,0,0,false
631,48017,50,60,true,260,50,-50,50,50,false,0,0,false
632,48017,50,61,true,260,50,-50,50,50,false,0,0,false
633,48017,50,60,true,260,50,-50,50,50,false,0,0,false
634,48017,50,61,true,260,50,-50,50,50,false,0,0,false
635,48017,50,60,true,260,50,-50,50,50,false,0,0,false
636,48017,50,60,true,260,50,-50,50,50,false,0,0,false
637,48017,50,48,true,260,50,-50,50,50,false,0,0,false
638,48017,50,50,true,260,50,-50,50,50,false,0,0,false
639,48017,50,60,true,260,50,-50,50,50,false,0,0,false
640,48017,50,50,true,260,50,-50,50,50,false,0,0,false
641,48017,50,61,true,260,50,-50,50,50,false,0,0,false
642,48017,50,63,true,260,50,-50,50,50,false,0,0,false
643,48017,50,60,true,260,50,-50,50,50,false,0,0,false
644,48018,50,50,true,260,50,-50,50,50,false,0,0,false
645,48019,50,63,true,260,50,-50,50,50,false,0,0,false
646,48019,50,61,true,260,50,-50,50,50,false,0,0,false
647,48020,50,61,true,260,50,-50,50,50,false,0,0,false
648,48021,50,50,true,260,50,-50,50,50,false,0,0,false
649,48022,50,50,true,260,50,-50,50,50,false,0,0,false
650,48022,50,63,true,260,50,-50,50,50,false,0,0,false
651,48022,50,61,true,260,50,-50,50,50,false,0,0,false
652,48022,50,60,true,260,50,-50,50,50,false,0,0,false
653,48024,50,60,true,260,50,-50,50,50,false,0,0,false
654,48024,50,60,true,260,50,-50,50,50,false,0,0,false
655,48024,50,50,true,260,50,-50,50,50,false,0,0,false
656,48024,50,61,true,260,50,-50,50,50,false,0,0,false
657,48024,50,60,true,260,50,-50,50,50,false,0,0,false
658,48024,50,63,true,260,50,-50,50,50,false,0,0,false
659,48025,50,60,true,260,50,-50,50,50,false,0,0,false
660,48027,50,58,true,260,50,-50,50,50,false,0,0,false
661,48028,50,60,true,260,50,-50,50,50,false,0,0,false
662,48028,50,63,true,260,50,-50,50,50,false,0,0,false
663,48028,50,63,true,260,50,-50,50,50,false,0,0,false
664,48028,50,58,true,260,50,-50,50,50,false,0,0,false
665,48030,50,63,true,260,50,-50,50,50,false,0,0,false
666,48030,50,58,true,260,50,-50,50,50,false,0,0,false
667,48030,50,61,true,260,50,-50,50,50,false,0,0,false
668,48032,50,50,true,260,50,-50,50,50,false,0,0,false
669,48032,50,50,true,260,50,-50,50,50,false,0,0,false
670,48033,50,61,true,260,50,-50,50,50,false,0,0,false
671,48033,50,60,true,260,50,-50,50,50,false,0,0,false
672,48033,50,63,true,260,50,-50,50,50,false,0,0,false
673,48033,50,60,true,260,50,-50,50,50,false,0,0,false
674,48033,50,60,true,260,50,-50,50,50,false,0,0,false
675,48033,50,63,true,260,50,-50,50,50,false,0,0,false
676,48035,50,48,true,260,50,-50,50,50,false,0,0,false
677,48035,50,48,true,260,50,-50,50,50,false,0,0,false
678,48035,50,63,true,260,50,-50,50,50,false,0,0,false
679,48036,50,60,true,260,50,-50,50,50,false,0,0,false
680,48036,50,63,true,260,50,-50,50,50,false,0,0,false
681,48037,50,60,true,260,50,-50,50,50,false,0,0,false
682,48037,50,63,true,260,50,-50,50,50,false,0,0,false
683,48037,50,60,true,260,50,-50,50,50,false,0,0,false
684,48038,50,50,true,260,50,-50,50,50,false,0,0,false
685,48038,50,60,true,260,50,-50,50,50,false,0,0,false
686,48038,50,50,true,260,50,-50,50,50,false,0,0,false
687,48038,50,61,true,260,50,-50,50,50,false,0,0,false
688,48041,50,61,true,260,50,-50,50,50,false,0,0,false
689,48041,50,60,true,260,50,-50,50,50,false,0,0,false
690,48041,50,50,true,260,50,-50,50,50,false,0,0,false
691,48041,50,63,true,260,50,-50,50,50,false,0,0,false
692,48041,50,60,true,260,50,-50,50,50,false,0,0,false
693,48041,50,50,true,260,50,-50,50,50,false,0,0,false
694,48041,50,61,true,260,50,-50,50,50,false,0,0,false
695,48041,50,58,true,260,50,-50,50,50,false,0,0,false
696,48041,50,50,true,260,50,-50,50,50,false,0,0,false
697,48043,50,60,true,260,50,-50,50,50,false,0,0,false
698,48043,50,61,true,260,50,-50,50,50,false,0,0,false
699,48043,50,50,true,260,50,-50,50,50,false,0,0,false
700,48043,50,60,true,260,50,-50,50,50,false,0,0,false
701,48043,50,61,true,260,50,-50,50,50,false,0,0,false
702,48043,50,61,true,260,50,-50,50,50,false,0,0,false
703,48043,50,61,true,260,50,-50,50,50,false,0,0,false
704,48043,50,63,true,260,50,-50,50,50,false,0,0,false
705,48043,50,60,true,260,50,-50,50,50,false,0,0,false
706,48043,50,60,true,260,50,-50,50,50,false,0,0,false
707,48043,50,50,true,260,50,-50,50,50,false,0,0,false
708,48043,50,63,true,260,50,-50,50,50,false,0,0,false
709,48043,50,50,true,260,50,-50,50,50,false,0,0,false
710,48043,50,63,true,260,50,-50,50,50,false,0,0,false
711,48043,50,63,true,260,50,-50,50,50,false,0,0,false
712,48043,50,60,true,260,50,-50,50,50,false,0,0,false
713,48043,50,60,true,260,50,-50,50,50,false,0,0,false
714,48043,50,50,true,260,50,-50,50,50,false,0,0,false
715,48043,50,50,true,260,50,-50,50,50,false,0,0,false
716,48043,50,50,true,260,50,-50,50,50,false,0,0,false
717,48043,50,50,true,260,50,-50,50,50,false,0,0,false
718,48043,50,61,true,260,50,-50,50,50,false,0,0,false
719,48043,50,58,true,260,50,-50,50,50,false,0,0,false
720,48043,50,61,true,260,50,-50,50,50,false,0,0,false
721,48043,50,61,true,260,50,-50,50,50,false,0,0,false
722,48043,50,61,true,260,50,-50,50,50,false,0,0,false
723,48043,50,61,true,260,50,-50,50,50,false,0,0,false
724,48043,50,50,true,260,50,-50,50,50,false,0,0,false
725,48043,50,61,true,260,50,-50,50,50,false,0,0,false
726,48043,50,63,true,260,50,-50,50,50,false,0,0,false
727,48043,50,48,true,260,50,-50,50,50,false,0,0,false
728,48043,50,50,true,260,50,-50,50,50,false,0,0,false
729,48043,50,63,true,260,50,-50,50,50,false,0,0,false
730,48043,50,61,true,260,50,-50,50,50,false,0,0,false
731,48043,50,60,true,260,50,-50,50,50,false,0,0,false
732,48043,50,50,true,260,50,-50,50,50,false,0,0,false
733,48043,50,60,true,260,50,-50,50,50,false,0,0,false
734,48043,50,61,true,260,50,-50,50,50,false,0,0,false
735,48043,50,60,true,260,50,-50,50,50,false,0,0,false
736,48044,50,58,true,260,50,-50,50,50,false,0,0,false
737,48044,50,50,true,260,50,-50,50,50,false,0,0,false
738,48044,50,50,true,260,50,-50,50,50,false,0,0,false
739,48044,50,60,true,260,50,-50,50,50,false,0,0,false
740,48044,50,50,true,260,50,-50,50,50,false,0,0,false
741,48044,50,63,true,260,50,-50,50,50,false,0,0,false
742,48044,50,50,true,260,50,-50,50,50,false,0,0,false
743,48044,50,61,true,260,50,-50,50,50,false,0,0,false
744,48044,50,58,true,260,50,-50,50,50,false,0,0,false
745,48046,50,50,true,260,50,-50,50,50,false,0,0,false
746,48046,50,60,true,260,50,-50,50,50,false,0,0,false
747,48046,50,61,true,260,50,-50,50,50,false,0,0,false
748,48049,50,50,true,260,50,-50,50,50,false,0,0,false
749,48050,50,50,true,260,50,-50,50,50,false,0,0,false
750,48050,50,58,true,260,50,-50,50,50,false,0,0,false
751,48050,50,63,true,260,50,-50,50,50,false,0,0,false
752,48052,50,61,true,260,50,-50,50,50,false,0,0,false
753,48052,50,61,true,260,50,-50,50,50,false,0,0,false
754,48052,50,63,true,260,50,-50,50,50,false,0,0,false
755,48052,50,50,true,260,50,-50,50,50,false,0,0,false
756,48052,50,48,true,260,50,-50,50,50,false,0,0,false
757,48052,50,48,true,260,50,-50,50,50,false,0,0,false
758,48053,50,61,true,260,50,-50,50,50,false,0,0,false
759,48053,50,61,true,260,50,-50,50,50,false,0,0,false
760,48054,50,63,true,260,50,-50,50,50,false,0,0,false
761,48054,50,61,true,260,50,-50,50,50,false,0,0,false
762,53004,50,48,true,260,50,-50,50,50,false,0,0,false
763,53006,50,63,true,260,50,-50,50,50,false,0,0,false
764,53007,50,48,true,260,50,-50,50,50,false,0,0,false
765,53009,50,58,true,260,50,-50,50,50,false,0,0,false
766,53011,50,50,true,260,50,-50,50,50,false,0,0,false
767,53016,50,60,true,260,50,-50,50,50,false,0,0,false
768,53022,50,48,true,260,50,-50,50,50,false,0,0,false
769,49007,50,50,true,260,50,-50,50,50,false,0,0,false
770,49009,50,58,true,260,50,-50,50,50,false,0,0,false
771,49009,50,58,true,260,50,-50,50,50,false,0,0,false
772,49012,50,58,true,260,50,-50,50,50,false,0,0,false
773,49014,50,58,true,260,50,-50,50,50,false,0,0,false
774,49017,50,63,true,260,50,-50,50,50,false,0,0,false
775,49020,50,58,true,260,50,-50,50,50,false,0,0,false
776,49021,50,58,true,260,50,-50,50,50,false,0,0,false
777,46001,50,50,true,260,50,-50,50,50,false,0,0,false
778,46003,50,60,true,260,50,-50,50,50,false,0,0,false
779,46004,50,63,true,260,50,-50,50,50,false,0,0,false
780,46005,50,50,true,260,50,-50,50,50,false,0,0,false
781,46006,50,58,true,260,50,-50,50,50,false,0,0,false
782,46007,50,58,true,260,50,-50,50,50,false,0,0,false
783,46017,50,60,true,260,50,-50,50,50,false,0,0,false
784,46020,50,58,true,260,50,-50,50,50,false,0,0,false
785,46033,50,58,true,260,50,-50,50,50,false,0,0,false
786,45003,50,58,true,260,50,-50,50,50,false,0,0,false
787,45004,50,63,true,260,50,-50,50,50,false,0,0,false
788,50004,50,58,true,260,50,-50,50,50,false,0,0,false
789,50008,50,63,true,260,50,-50,50,50,false,0,0,false
790,50009,50,50,true,260,50,-50,50,50,false,0,0,false
791,50022,50,58,true,260,50,-50,50,50,false,0,0,false
792,50024,50,60,true,260,50,-50,50,50,false,0,0,false
793,50025,50,58,true,260,50,-50,50,50,false,0,0,false
794,50026,50,63,true,260,50,-50,50,50,false,0,0,false
795,50029,50,63,true,260,50,-50,50,50,false,0,0,false
796,50032,50,63,true,260,50,-50,50,50,false,0,0,false
797,50032,50,60,true,260,50,-50,50,50,false,0,0,false
798,50033,50,58,true,260,50,-50,50,50,false,0,0,false
799,50035,50,60,true,260,50,-50,50,50,false,0,0,false
800,50037,50,58,true,260,50,-50,50,50,false,0,0,false
801,50040,50,63,true,260,50,-50,50,50,false,0,0,false
802,100001,50,61,true,260,50,-50,50,50,false,0,0,false
803,100002,50,63,true,260,50,-50,50,50,false,0,0,false
804,100002,50,60,true,260,50,-50,50,50,false,0,0,false
805,100003,50,63,true,260,50,-50,50,50,false,0,0,false
806,100004,50,60,true,260,50,-50,50,50,false,0,0,false
807,100004,50,63,true,260,50,-50,50,50,false,0,0,false
808,100005,50,61,true,260,50,-50,50,50,false,0,0,false
809,100005,50,50,true,260,50,-50,50,50,false,0,0,false
810,100005,50,61,true,260,50,-50,50,50,false,0,0,false
811,100005,50,61,true,260,50,-50,50,50,false,0,0,false
812,100005,50,60,true,260,50,-50,50,50,false,0,0,false
813,100005,50,61,true,260,50,-50,50,50,false,0,0,false
814,100005,50,60,true,260,50,-50,50,50,false,0,0,false
815,100005,50,60,true,260,50,-50,50,50,false,0,0,false
816,100005,50,61,true,260,50,-50,50,50,false,0,0,false
817,100005,50,63,true,260,50,-50,50,50,false,0,0,false
818,100006,50,60,true,260,50,-50,50,50,false,0,0,false
819,100007,50,50,true,260,50,-50,50,50,false,0,0,false
820,47002,50,63,true,260,50,-50,50,50,false,0,0,false
821,47003,50,61,true,260,50,-50,50,50,false,0,0,false
822,47005,50,63,true,260,50,-50,50,50,false,0,0,false
823,47006,50,50,true,260,50,-50,50,50,false,0,0,false
824,47009,50,60,true,260,50,-50,50,50,false,0,0,false
825,47009,50,60,true,260,50,-50,50,50,false,0,0,false
826,47010,50,60,true,260,50,-50,50,50,false,0,0,false
827,47011,50,60,true,260,50,-50,50,50,false,0,0,false
828,47011,50,60,true,260,50,-50,50,50,false,0,0,false
829,47012,50,61,true,260,50,-50,50,50,false,0,0,false
830,47013,50,63,true,260,50,-50,50,50,false,0,0,false
831,47014,50,50,true,260,50,-50,50,50,false,0,0,false
832,47014,50,61,true,260,50,-50,50,50,false,0,0,false
833,47014,50,60,true,260,50,-50,50,50,false,0,0,false
834,47016,50,60,true,260,50,-50,50,50,false,0,0,false
835,47017,50,60,true,260,50,-50,50,50,false,0,0,false
836,47017,50,60,true,260,50,-50,50,50,false,0,0,false
837,47020,50,58,true,260,50,-50,50,50,false,0,0,false
838,47021,50,63,true,260,50,-50,50,50,false,0,0,false
839,47022,50,61,true,260,50,-50,50,50,false,0,0,false
840,47023,50,63,true,260,50,-50,50,50,false,0,0,false
841,52001,50,48,true,260,50,-50,50,50,false,0,0,false
842,52004,50,50,true,260,50,-50,50,50,false,0,0,false
843,52009,50,48,true,260,50,-50,50,50,false,0,0,false
844,52011,50,48,true,260,50,-50,50,50,false,0,0,false
845,52012,50,63,true,260,50,-50,50,50,false,0,0,false
846,52016,50,63,true,260,50,-50,50,50,false,0,0,false
847,52017,50,48,true,260,50,-50,50,50,false,0,0,false
848,52022,50,50,true,260,50,-50,50,50,false,0,0,false
849,52022,50,60,true,260,50,-50,50,50,false,0,0,false
850,52023,50,63,true,260,50,-50,50,50,false,0,0,false
851,52026,50,48,true,260,50,-50,50,50,false,0,0,false
852,52028,50,60,true,260,50,-50,50,50,false,0,0,false
853,52031,50,48,true,260,50,-50,50,50,false,0,0,false
854,52032,50,60,true,260,50,-50,50,50,false,0,0,false
855,52033,50,48,true,260,50,-50,50,50,false,0,0,false
856,52034,50,50,true,260,50,-50,50,50,false,0,0,false
857,52035,50,48,true,260,50,-50,50,50,false,0,0,false
858,52037,50,48,true,260,50,-50,50,50,false,0,0,false
859,51002,51,50,true,260,50,-50,50,50,false,0,0,false
860,51005,51,48,true,260,50,-50,50,50,false,0,0,false
861,51016,51,48,true,260,50,-50,50,50,false,0,0,false
862,51017,51,48,true,260,50,-50,50,50,false,0,0,false
863,51018,51,48,true,260,50,-50,50,50,false,0,0,false
864,51021,51,48,true,260,50,-50,50,50,false,0,0,false
865,51022,51,48,true,260,50,-50,50,50,false,0,0,false
866,51026,51,48,true,260,50,-50,50,50,false,0,0,false
867,51027,51,50,true,260,50,-50,50,50,false,0,0,false
868,51034,51,61,true,260,50,-50,50,50,false,0,0,false
869,48010,51,60,true,260,50,-50,50,50,false,0,0,false
870,48012,51,60,true,260,50,-50,50,50,false,0,0,false
871,48012,51,60,true,260,50,-50,50,50,false,0,0,false
872,48020,51,60,true,260,50,-50,50,50,false,0,0,false
873,48038,51,50,true,260,50,-50,50,50,false,0,0,false
874,48054,51,63,true,260,50,-50,50,50,false,0,0,false
875,53001,51,48,true,260,50,-50,50,50,false,0,0,false
876,53005,51,48,true,260,50,-50,50,50,false,0,0,false
877,53006,51,58,true,260,50,-50,50,50,false,0,0,false
878,53008,51,63,true,260,50,-50,50,50,false,0,0,false
879,53009,51,58,true,260,50,-50,50,50,false,0,0,false
880,53010,51,58,true,260,50,-50,50,50,false,0,0,false
881,53011,51,50,true,260,50,-50,50,50,false,0,0,false
882,53014,51,48,true,260,50,-50,50,50,false,0,0,false
883,53015,51,50,true,260,50,-50,50,50,false,0,0,false
884,53016,51,60,true,260,50,-50,50,50,false,0,0,false
885,53018,51,60,true,260,50,-50,50,50,false,0,0,false
886,53021,51,48,true,260,50,-50,50,50,false,0,0,false
887,53026,51,48,true,260,50,-50,50,50,false,0,0,false
888,49009,51,58,true,260,50,-50,50,50,false,0,0,false
889,49014,51,58,true,260,50,-50,50,50,false,0,0,false
890,46001,51,50,true,260,50,-50,50,50,false,0,0,false
891,50011,51,60,true,260,50,-50,50,50,false,0,0,false
892,50026,51,58,true,260,50,-50,50,50,false,0,0,false
893,50032,51,60,true,260,50,-50,50,50,false,0,0,false
894,50039,51,60,true,260,50,-50,50,50,false,0,0,false
895,47006,51,60,true,260,50,-50,50,50,false,0,0,false
896,52001,51,48,true,260,50,-50,50,50,false,0,0,false
897,52002,51,48,true,260,50,-50,50,50,false,0,0,false
898,52002,51,50,true,260,50,-50,50,50,false,0,0,false
899,52002,51,48,true,260,50,-50,50,50,false,0,0,false
900,52002,51,50,true,260,50,-50,50,50,false,0,0,false
901,52002,51,48,true,260,50,-50,50,50,false,0,0,false
